Down,ToGo,YardLine,Expected Points
2,18,47,1.773311173
2,19,47,1.763766324
2,20,47,1.579135969
2,21,47,1.763909855
2,22,47,1.638966217
2,23,47,1.676746341
2,24,47,1.664325401
2,26,47,1.759808621
2,34,47,1.661841226
3,1,47,2.339812904
3,2,47,1.976306851
3,3,47,1.819905054
3,4,47,1.688923481
3,5,47,1.529135671
3,6,47,1.458450693
3,7,47,1.381310912
3,8,47,1.345908872
3,9,47,1.288112974
3,10,47,1.199665809
3,11,47,1.175426727
3,12,47,0.991013172
3,13,47,1.020315453
3,14,47,1.081459461
3,15,47,1.002609772
3,16,47,0.935879898
3,17,47,0.954138979
3,18,47,1.003891207
3,19,47,0.886884476
3,20,47,0.887128735
3,21,47,0.855446926
3,23,47,0.529035089
3,24,47,0.85310278
3,25,47,0.719337036
3,28,47,0.597373339
3,29,47,0.771195887
3,32,47,0.536724441
3,33,47,0.504492389
3,35,47,0.629363133
3,36,47,0.796009164
4,1,47,0.410286
4,2,47,0.183554205
4,3,47,0.155111149
4,4,47,0.020643417
4,5,47,0.014109433
4,6,47,-0.045276864
4,7,47,-0.156705898
4,8,47,-0.084474975
4,9,47,-0.043101768
4,10,47,-0.106044574
4,11,47,-0.280656602
4,12,47,-0.118960717
4,13,47,-0.183784202
4,14,47,-0.227798112
4,15,47,-0.211139918
4,16,47,-0.34092538
4,17,47,-0.007614277
4,18,47,-0.245427938
4,19,47,-0.161157861
4,20,47,-0.211990444
4,21,47,-0.167808717
4,22,47,-0.30680976
4,23,47,0.040575832
4,24,47,-0.258984058
4,26,47,-0.364568497
4,28,47,-0.202216024
4,29,47,-0.342204491
4,35,47,-0.450433039
1,5,46,2.718386378
1,10,46,2.468226044
1,12,46,2.645774587
1,15,46,2.300981351
1,16,46,2.428129578
1,17,46,2.403977742
1,19,46,2.329168203
1,20,46,2.093658669
1,23,46,2.273656985
1,25,46,2.281318378
1,30,46,2.163887367
2,1,46,2.821791697
2,2,46,2.550776954
2,3,46,2.437439493
2,4,46,2.238265073
2,5,46,2.243175228
2,6,46,2.127631367
2,7,46,2.136114892
2,8,46,2.044264065
2,9,46,2.038012886
2,10,46,1.869785643
2,11,46,1.729329296
2,12,46,1.780107306
2,13,46,1.807354538
2,14,46,1.910583362
2,15,46,1.770424906
2,16,46,1.801617816
2,17,46,1.795624666
2,18,46,1.696759573
2,19,46,1.680427319
2,20,46,1.570260557
2,21,46,1.828557038
2,22,46,1.807241465
2,23,46,1.775050374
2,24,46,1.725407877
2,25,46,1.735480293
2,27,46,1.562390501
3,1,46,2.345648669
3,2,46,1.96739845
3,3,46,1.775351239
3,4,46,1.609670886
3,5,46,1.457728384
3,6,46,1.353397374
3,7,46,1.28178152
3,8,46,1.311943132
3,9,46,1.23385392
3,10,46,1.122037378
3,11,46,1.053871961
3,12,46,0.933873291
3,13,46,1.01332594
3,14,46,0.962726487
3,15,46,0.943349717
3,16,46,0.91116959
3,17,46,0.873626804
3,18,46,0.847379642
3,19,46,0.850542399
3,20,46,0.798048443
3,21,46,0.746116395
3,22,46,0.736915674
3,23,46,0.812683829
3,24,46,0.844958747
3,25,46,0.943401741
3,26,46,0.603800112
3,27,46,0.960505173
3,30,46,0.673821443
3,31,46,0.803130701
3,32,46,0.508025061
4,1,46,0.381980804
4,2,46,0.212908684
4,3,46,0.022584025
4,4,46,-0.050126048
4,5,46,-0.089068077
4,6,46,-0.176616606
4,7,46,-0.13710753
4,8,46,-0.15205598
4,9,46,-0.222112385
4,10,46,-0.036639281
4,11,46,-0.27123484
4,12,46,-0.21968233
4,13,46,-0.164093247
4,14,46,-0.359686442
4,15,46,0.035606104
4,16,46,-0.380661363
4,17,46,-0.3305899
4,18,46,-0.446805232
4,19,46,-0.322166522
4,20,46,-0.085465295
4,21,46,-0.258558502
4,23,46,-0.371376374
4,24,46,-0.374773296
4,25,46,0.408562222
4,26,46,-0.545237556
4,27,46,0.009294663
1,5,45,2.833775423
1,10,45,2.387414344
1,14,45,2.489736904
1,15,45,2.296962295
1,16,45,2.380921596
1,17,45,2.088694232
1,18,45,2.193597064
1,20,45,2.186855802
1,23,45,2.265422712
1,25,45,1.821165457
2,1,45,2.706455051
2,2,45,2.444609643
2,3,45,2.325681038
2,4,45,2.23078358
2,5,45,2.161670785
2,6,45,2.118381704
2,7,45,2.017115871
2,8,45,1.997600073
2,9,45,1.969574404
2,10,45,1.818428997
2,11,45,1.660889089
2,12,45,1.711580088
2,13,45,1.779432413
2,14,45,1.687780495
2,15,45,1.690072717
2,16,45,1.636228577
2,17,45,1.729618418
2,18,45,1.606339217
2,19,45,1.610468314
2,20,45,1.567151855
2,21,45,1.343187318
2,22,45,1.465128674
2,23,45,1.269801872
2,24,45,1.686291269
2,25,45,1.354975907
2,26,45,1.529022848
2,27,45,1.631287088
2,29,45,1.557736106
2,30,45,1.510163315
2,35,45,1.11295364
3,1,45,2.20729823
3,2,45,1.845748126
3,3,45,1.652618272
3,4,45,1.532485377
3,5,45,1.404559161
3,6,45,1.302678168
3,7,45,1.229520674
3,8,45,1.165526548
3,9,45,1.094991198
3,10,45,1.052055241
3,11,45,0.970231815
3,12,45,0.882145944
3,13,45,0.925669847
3,14,45,0.919517163
3,15,45,0.870431509
3,16,45,0.822113796
3,17,45,0.782171141
3,18,45,0.709363869
3,19,45,0.764998074
3,20,45,0.787013393
3,21,45,0.721933304
3,22,45,0.667828992
3,23,45,0.80452946
3,24,45,0.691646058
3,25,45,0.54670749
3,26,45,0.469555093
3,27,45,0.620991645
3,28,45,0.484978061
3,29,45,0.435871186
3,30,45,0.587486151
3,35,45,0.755741113
4,1,45,0.341444184
4,2,45,0.063532607
4,3,45,-0.042466674
4,4,45,-0.155395662
4,5,45,-0.173817909
4,6,45,-0.201881485
4,7,45,-0.134162461
4,8,45,-0.21879528
4,9,45,-0.28261427
4,10,45,-0.238720164
4,11,45,-0.345594089
4,12,45,-0.442108437
4,13,45,-0.401688219
4,14,45,-0.276557927
4,15,45,-0.259675767
4,16,45,-0.200140861
4,17,45,-0.448360309
4,18,45,-0.490150623
4,19,45,-0.471345387
4,20,45,-0.372379476
4,21,45,-0.58085319
4,22,45,-0.527350055
4,23,45,-0.443161482
4,24,45,-0.227497576
4,25,45,-0.50112491
4,26,45,-0.757092958
4,28,45,-0.621901661
4,29,45,-0.72108119
4,30,45,0.385760859
4,31,45,-0.513646177
1,5,44,2.697726505
1,10,44,2.325935492
1,13,44,1.884421326
1,15,44,2.099495406
1,16,44,2.279520158
1,17,44,1.985486241
1,18,44,2.232815219
1,19,44,2.293836744
1,20,44,2.060925634
1,24,44,2.175569012
1,25,44,2.146432514
2,1,44,2.607175859
2,2,44,2.321684807
2,3,44,2.293075286
2,4,44,2.182122273
2,5,44,2.097395984
2,6,44,2.026582286
2,7,44,1.991722962
2,8,44,1.895273363
2,9,44,1.909004843
2,10,44,1.757370035
2,11,44,1.515204889
2,12,44,1.747635267
2,13,44,1.638128477
2,14,44,1.742123088
2,15,44,1.562638976
2,16,44,1.631667377
2,17,44,1.673262672
2,18,44,1.589578824
2,19,44,1.579684515
2,20,44,1.496947455
2,21,44,1.565391657
2,22,44,1.359643459
2,23,44,1.527397551
2,25,44,1.400642093
2,27,44,1.184966129
2,32,44,1.331444568
2,34,44,1.363637168
2,36,44,1.204653795
3,1,44,2.158698498
3,2,44,1.753470338
3,3,44,1.574394988
3,4,44,1.46035528
3,5,44,1.322894985
3,6,44,1.236567802
3,7,44,1.162454913
3,8,44,1.063127501
3,9,44,1.027359044
3,10,44,0.931428097
3,11,44,0.925887368
3,12,44,0.798648968
3,13,44,0.770598061
3,14,44,0.85505524
3,15,44,0.810458073
3,16,44,0.715710776
3,17,44,0.709910746
3,18,44,0.649974946
3,19,44,0.700953369
3,20,44,0.636095274
3,21,44,0.645473227
3,22,44,0.590970233
3,23,44,0.589647198
3,30,44,0.506248338
3,36,44,0.398205059
4,1,44,0.230163978
4,2,44,0.069759297
4,3,44,-0.081529965
4,4,44,-0.212589154
4,5,44,-0.291135374
4,6,44,-0.229430423
4,7,44,-0.301373181
4,8,44,-0.412003631
4,9,44,-0.3708133
4,10,44,-0.226791192
4,11,44,-0.474965826
4,12,44,-0.315924399
4,13,44,-0.40304552
4,14,44,-0.295872543
4,15,44,-0.441102314
4,16,44,-0.446326191
4,17,44,-0.392095006
4,18,44,-0.431260231
4,19,44,-0.555949746
4,20,44,-0.553022579
4,21,44,-0.616641666
4,22,44,-0.114060441
4,23,44,-0.496661094
4,24,44,-0.73600923
4,25,44,-0.668133824
4,28,44,0.334848014
4,29,44,-0.291646594
1,5,43,2.560141087
1,8,43,2.643924441
1,10,43,2.275263613
1,12,43,2.398904492
1,15,43,2.083482083
1,16,43,1.763511838
1,19,43,2.163506627
1,20,43,1.948662142
1,25,43,1.948393227
1,30,43,1.948487975
2,1,43,2.663407555
2,2,43,2.360965991
2,3,43,2.158939092
2,4,43,2.089279783
2,5,43,2.025094805
2,6,43,1.98304263
2,7,43,1.91091164
2,8,43,1.813973171
2,9,43,1.821747359
2,10,43,1.683059569
2,11,43,1.35381389
2,12,43,1.542385671
2,13,43,1.629629783
2,14,43,1.808053316
2,15,43,1.55152871
2,16,43,1.539235949
2,17,43,1.514855189
2,18,43,1.524310766
2,19,43,1.563917932
2,20,43,1.465162677
2,21,43,1.579150305
2,22,43,1.554752677
2,23,43,1.3053339
2,24,43,1.366751632
2,25,43,1.449788105
2,27,43,1.423762617
2,29,43,1.434458663
2,34,43,1.231816324
3,1,43,2.141770571
3,2,43,1.7679117
3,3,43,1.5236927
3,4,43,1.363790832
3,5,43,1.256727324
3,6,43,1.155059595
3,7,43,1.082360729
3,8,43,0.989084805
3,9,43,0.923795258
3,10,43,0.89370019
3,11,43,0.859004245
3,12,43,0.718346954
3,13,43,0.747427738
3,14,43,0.726320701
3,15,43,0.711166764
3,16,43,0.709057342
3,17,43,0.671322722
3,18,43,0.60930108
3,19,43,0.580610193
3,20,43,0.649476457
3,21,43,0.631149888
3,22,43,0.477816996
3,23,43,0.477647636
3,24,43,0.390610698
3,25,43,0.48358578
3,32,43,0.79416484
3,34,43,0.140027443
4,1,43,0.225610262
4,2,43,-0.084453783
4,3,43,-0.166239249
4,4,43,-0.274359461
4,5,43,-0.332446077
4,6,43,-0.386486463
4,7,43,-0.394124873
4,8,43,-0.566405068
4,9,43,-0.44790896
4,10,43,-0.392900653
4,11,43,-0.459004988
4,12,43,-0.566657385
4,13,43,-0.496626079
4,14,43,-0.531083297
4,15,43,-0.632155657
4,16,43,-0.579061879
4,17,43,-0.330099868
4,18,43,-0.664973138
4,19,43,-0.444129714
4,20,43,0.35711809
4,21,43,-0.02974133
4,22,43,-0.522359321
4,23,43,-0.549009312
4,25,43,-0.215425999
4,28,43,-0.702538177
4,29,43,-0.958933322
1,5,42,2.6350786
1,10,42,2.168501087
1,15,42,2.154420426
1,17,42,1.718133243
1,19,42,2.071294269
1,20,42,1.946163648
2,1,42,2.524600827
2,2,42,2.277516754
2,3,42,2.073625598
2,4,42,2.059837393
2,5,42,1.982215517
2,6,42,1.900633452
2,7,42,1.803542316
2,8,42,1.803017398
2,9,42,1.699718157
2,10,42,1.57128253
2,11,42,1.567776318
2,12,42,1.547856089
2,13,42,1.557122169
2,14,42,1.587912994
2,15,42,1.526549596
2,16,42,1.505831733
2,17,42,1.440971747
2,18,42,1.478727228
2,19,42,1.370358052
2,20,42,1.401089905
2,21,42,1.460187729
2,22,42,1.263234722
2,23,42,1.3037369
2,25,42,1.145579438
2,26,42,1.401879509
2,30,42,1.161588988
3,1,42,2.045833666
3,2,42,1.735692955
3,3,42,1.456933133
3,4,42,1.324849386
3,5,42,1.174979252
3,6,42,1.069506648
3,7,42,1.002543826
3,8,42,0.937131638
3,9,42,0.844881998
3,10,42,0.82817108
3,11,42,0.748571479
3,12,42,0.542773269
3,13,42,0.780990328
3,14,42,0.707877446
3,15,42,0.596013361
3,16,42,0.563885956
3,17,42,0.53116346
3,18,42,0.532511778
3,19,42,0.541863675
3,20,42,0.55019647
3,21,42,0.542601834
3,24,42,0.341446891
3,25,42,0.346474468
3,30,42,0.330209706
3,31,42,0.096845564
3,34,42,0.285836228
4,1,42,0.114548927
4,2,42,-0.192653704
4,3,42,-0.239719952
4,4,42,-0.331946557
4,5,42,-0.360427226
4,6,42,-0.546639527
4,7,42,-0.393916093
4,8,42,-0.528073063
4,9,42,-0.633499818
4,10,42,-0.452312524
4,11,42,-0.512555628
4,12,42,-0.597638396
4,13,42,-0.653177926
4,14,42,-0.679573848
4,15,42,-0.563316422
4,16,42,-0.625838624
4,17,42,-0.794694375
4,18,42,-0.736603484
4,19,42,-0.151516988
4,20,42,-0.634346861
4,21,42,-0.515107066
4,22,42,-0.339649287
4,23,42,-0.848280926
4,24,42,-0.789974801
4,25,42,-0.397309071
4,29,42,-0.978274128
4,32,42,-0.845447131
1,5,41,2.418165321
1,10,41,2.113365774
1,13,41,2.231663368
1,15,41,1.960736161
1,16,41,1.709104016
1,18,41,1.808292286
1,19,41,1.999656751
1,20,41,1.870513636
1,25,41,1.61586291
1,27,41,1.882347067
1,30,41,1.7788573
2,1,41,2.450782867
2,2,41,2.175665414
2,3,41,2.086948235
2,4,41,1.957847497
2,5,41,1.83523827
2,6,41,1.802720071
2,7,41,1.759215005
2,8,41,1.714261614
2,9,41,1.625881801
2,10,41,1.517912993
2,11,41,1.277291648
2,12,41,1.47539969
2,13,41,1.461072238
2,14,41,1.503884787
2,15,41,1.30519932
2,16,41,1.251081053
2,17,41,1.345742392
2,18,41,1.357815525
2,19,41,1.28964993
2,20,41,1.266351509
2,21,41,1.343204193
2,22,41,1.392760722
2,23,41,1.158300002
2,24,41,1.311319029
2,25,41,1.097468783
2,26,41,1.170183795
2,32,41,1.166371858
3,1,41,1.913685468
3,2,41,1.556793844
3,3,41,1.420566119
3,4,41,1.216387717
3,5,41,1.104378484
3,6,41,1.008862452
3,7,41,0.899154001
3,8,41,0.842045942
3,9,41,0.817640954
3,10,41,0.777399942
3,11,41,0.662826515
3,12,41,0.604786077
3,13,41,0.620808836
3,14,41,0.589931161
3,15,41,0.535398562
3,16,41,0.555088866
3,17,41,0.434015268
3,18,41,0.462863292
3,19,41,0.560819649
3,20,41,0.408837801
3,21,41,0.399494958
3,22,41,0.601774794
3,23,41,0.441189239
3,25,41,0.422732675
3,26,41,0.321440475
3,29,41,0.261228809
3,31,41,0.60666269
3,50,41,0.539345321
4,1,41,-0.008008095
4,2,41,-0.21678793
4,3,41,-0.37707754
4,4,41,-0.407192275
4,5,41,-0.503834002
4,6,41,-0.553672048
4,7,41,-0.588807184
4,8,41,-0.670251706
4,9,41,-0.527670775
4,10,41,-0.540436686
4,11,41,-0.681897929
4,12,41,-0.7351199
4,13,41,-0.519056297
4,14,41,-0.852097776
4,15,41,-0.829273231
4,16,41,-0.372953328
4,17,41,-0.923193438
4,18,41,-0.95021278
4,19,41,-0.967740043
4,20,41,-0.539732794
4,21,41,-0.767276253
4,22,41,-0.113919843
4,23,41,-0.423523145
4,24,41,-0.503263659
4,25,41,-0.204696308
4,26,41,-0.641140449
4,27,41,-0.95832427
4,28,41,-0.494722184
4,30,41,-0.770812172
4,31,41,0.233224114
1,5,40,2.273534832
1,10,40,2.051390849
1,11,40,1.529642387
1,14,40,2.10423033
1,15,40,1.889240547
1,16,40,1.975527175
1,17,40,1.971557852
1,18,40,1.894825978
1,19,40,1.950563972
1,20,40,1.824138973
1,22,40,1.32421166
1,25,40,1.705984818
1,40,40,1.140345989
2,1,40,2.463993426
2,2,40,2.084079311
2,3,40,1.984407722
2,4,40,1.877812647
2,5,40,1.826218407
2,6,40,1.723534274
2,7,40,1.675121447
2,8,40,1.622380478
2,9,40,1.543345912
2,10,40,1.459293174
2,11,40,1.256207565
2,12,40,1.304093656
2,13,40,1.413953091
2,14,40,1.355529072
2,15,40,1.328707048
2,16,40,1.307075271
2,17,40,1.251259762
2,18,40,1.224533363
2,19,40,1.285504942
2,20,40,1.251392085
2,21,40,1.178477075
2,22,40,1.173175845
2,23,40,1.24026237
2,24,40,1.256326005
2,25,40,1.208255096
2,26,40,0.950033561
2,32,40,0.963530497
2,40,40,0.901529636
3,1,40,1.903183713
3,2,40,1.51667529
3,3,40,1.277938189
3,4,40,1.125667259
3,5,40,1.019451442
3,6,40,0.917705452
3,7,40,0.833562343
3,8,40,0.78206366
3,9,40,0.700648366
3,10,40,0.668112452
3,11,40,0.570878933
3,12,40,0.467772976
3,13,40,0.478843866
3,14,40,0.473591342
3,15,40,0.449955023
3,16,40,0.421014202
3,17,40,0.482543594
3,18,40,0.405344579
3,19,40,0.325560119
3,20,40,0.43463049
3,21,40,0.366533033
3,22,40,0.227437968
3,23,40,0.267174454
3,24,40,0.229612297
3,25,40,0.219164727
3,26,40,0.404363102
3,27,40,0.682689005
3,28,40,0.611641348
3,32,40,0.000333474
3,33,40,0.139439627
4,1,40,-0.039074866
4,2,40,-0.284899066
4,3,40,-0.392126563
4,4,40,-0.497996768
4,5,40,-0.592013453
4,6,40,-0.697960615
4,7,40,-0.656874589
4,8,40,-0.57983409
4,9,40,-0.80327197
4,10,40,-0.677113382
4,11,40,-0.678667022
4,12,40,-0.739167764
4,13,40,-0.666706445
4,14,40,-1.051744951
4,15,40,-0.556711362
4,16,40,-0.701071479
4,17,40,-0.568765386
4,18,40,-0.562860016
4,19,40,-0.56596186
4,20,40,-0.263584652
4,21,40,-0.649486445
4,22,40,-0.689596313
4,23,40,-1.033605938
4,24,40,-0.779539583
4,25,40,-1.056376106
4,26,40,-0.454161495
4,27,40,-0.270206623
4,28,40,-1.03862536
4,34,40,-1.182096317
1,5,39,2.056052372
1,8,39,1.531588488
1,10,39,1.990539124
1,15,39,1.680132992
1,18,39,1.592833534
1,20,39,1.71138841
1,25,39,1.72853427
2,1,39,2.333467915
2,2,39,2.0646925
2,3,39,1.869486002
2,4,39,1.799110452
2,5,39,1.713209973
2,6,39,1.639382255
2,7,39,1.608905365
2,8,39,1.519439041
2,9,39,1.521987015
2,10,39,1.399923746
2,11,39,1.197649652
2,12,39,1.381186766
2,13,39,1.356121152
2,14,39,1.283260279
2,15,39,1.242312445
2,16,39,1.275763017
2,17,39,1.196193822
2,18,39,1.190967035
2,19,39,1.113667374
2,20,39,1.079521922
2,21,39,1.184519463
2,22,39,0.999801111
2,23,39,1.07881851
2,24,39,1.161826048
2,25,39,1.029789067
2,26,39,0.997172183
3,1,39,1.837432711
3,2,39,1.443004646
3,3,39,1.229308281
3,4,39,1.043087011
3,5,39,0.981520158
3,6,39,0.831261382
3,7,39,0.76851906
3,8,39,0.6579218
3,9,39,0.602599755
3,10,39,0.612940663
3,11,39,0.497342428
3,12,39,0.417380866
3,13,39,0.388650843
3,14,39,0.418168069
3,15,39,0.44007698
3,16,39,0.316957575
3,17,39,0.355417629
3,18,39,0.374857164
3,19,39,0.277645291
3,20,39,0.358544241
3,21,39,0.371479393
3,22,39,0.295202637
3,23,39,0.206784729
3,24,39,0.184895463
3,25,39,0.026236358
3,26,39,0.147848687
3,27,39,0.04149347
3,33,39,-0.199511176
3,34,39,0.6790327
4,1,39,-0.083456016
4,2,39,-0.30511063
4,3,39,-0.425504912
4,4,39,-0.481013423
4,5,39,-0.540719714
4,6,39,-0.73275239
4,7,39,-0.807300435
4,8,39,-0.890701223
4,9,39,-0.806264204
4,10,39,-0.770360692
4,11,39,-0.85485526
4,12,39,-0.74014006
4,13,39,-0.864296874
4,14,39,-0.65657848
4,15,39,-0.839109524
4,16,39,-0.87800028
4,17,39,-0.857128726
4,18,39,-0.539534738
4,19,39,-0.721021815
4,20,39,-0.586395279
4,21,39,-0.425901168
4,22,39,-0.93350712
4,23,39,-0.518819973
4,24,39,-1.113471063
4,25,39,-1.13262821
4,27,39,-1.075323606
4,33,39,-0.602434163
4,36,39,-1.036771101
1,4,38,2.646365167
1,5,38,2.423093294
1,10,38,1.895201962
1,11,38,1.989782379
1,15,38,1.607980884
1,16,38,1.818754918
1,18,38,1.790913735
1,20,38,1.645795327
1,24,38,1.64881534
1,25,38,1.624400379
1,26,38,1.155543221
1,30,38,1.468734243
2,1,38,2.332697631
2,2,38,1.958207413
2,3,38,1.82248218
2,4,38,1.704372932
2,5,38,1.681794302
2,6,38,1.561638607
2,7,38,1.5265456
2,8,38,1.451286015
2,9,38,1.409744333
2,10,38,1.304805282
2,11,38,1.105071234
2,12,38,1.25097139
2,13,38,1.341967674
2,14,38,1.234731725
2,15,38,1.276185872
2,16,38,0.927585989
2,17,38,1.119210533
2,18,38,1.073046113
2,19,38,1.099372189
2,20,38,1.169953392
2,21,38,1.075045743
2,22,38,0.876320472
2,23,38,1.10263121
2,25,38,1.007362061
2,26,38,1.051699625
2,27,38,1.036932344
2,28,38,0.994777181
2,30,38,0.911996808
3,1,38,1.784840633
3,2,38,1.39063842
3,3,38,1.143264739
3,4,38,0.969466852
3,5,38,0.848954214
3,6,38,0.740539341
3,7,38,0.664131605
3,8,38,0.613428475
3,9,38,0.536412181
3,10,38,0.531314181
3,11,38,0.417145514
3,12,38,0.30944842
3,13,38,0.360758378
3,14,38,0.34388132
3,15,38,0.348625757
3,16,38,0.276805745
3,17,38,0.234901749
3,18,38,0.217168209
3,19,38,0.249646195
3,20,38,0.097934548
3,21,38,0.114698314
3,22,38,0.205178905
3,23,38,0.01215205
3,24,38,-0.001852988
3,25,38,0.010016452
3,26,38,-0.074590734
3,28,38,-0.066294194
3,29,38,-0.251110702
3,30,38,-0.069219272
3,34,38,0.01305827
4,1,38,-0.132834279
4,2,38,-0.276181726
4,3,38,-0.606605281
4,4,38,-0.516034971
4,5,38,-0.683660007
4,6,38,-0.70279997
4,7,38,-0.962378447
4,8,38,-0.904146456
4,9,38,-0.902610749
4,10,38,-0.753637524
4,11,38,-0.935281067
4,12,38,-1.113972096
4,13,38,-0.932373932
4,14,38,-0.725895503
4,15,38,-0.95578247
4,16,38,-0.889461231
4,17,38,-1.01189617
4,18,38,-1.02242302
4,19,38,-1.250426447
4,20,38,-1.123590468
4,21,38,-1.17449535
4,22,38,-0.901701546
4,24,38,-1.186416291
4,25,38,-0.643821174
4,27,38,-1.492044753
4,29,38,-1.095553359
4,30,38,-1.231724642
4,34,38,-0.75955482
1,5,37,2.25713132
1,6,37,2.369261381
1,8,37,1.310253842
1,10,37,1.857161611
1,13,37,1.667727381
1,15,37,1.697818359
1,16,37,1.827184273
1,17,37,1.763557689
1,18,37,1.590053263
1,19,37,1.69035274
1,20,37,1.586132953
1,25,37,1.515870639
1,30,37,1.052981846
2,1,37,2.150596656
2,2,37,1.973300748
2,3,37,1.737222895
2,4,37,1.647193266
2,5,37,1.523447751
2,6,37,1.479980055
2,7,37,1.456279577
2,8,37,1.360700307
2,9,37,1.326271176
2,10,37,1.253204538
2,11,37,0.96613035
2,12,37,1.179366693
2,13,37,1.162496252
2,14,37,1.116311362
2,15,37,1.056499519
2,16,37,1.072685462
2,17,37,1.0505867
2,18,37,0.978665131
2,19,37,0.936935899
2,20,37,1.021377221
2,21,37,1.058400777
2,22,37,0.93684866
2,23,37,0.928443091
2,24,37,0.961100325
2,25,37,0.912388754
2,26,37,0.870801472
2,27,37,0.938239796
2,31,37,0.998077638
3,1,37,1.68399953
3,2,37,1.262148397
3,3,37,1.059354805
3,4,37,0.88988672
3,5,37,0.749010497
3,6,37,0.666139965
3,7,37,0.550343185
3,8,37,0.560757836
3,9,37,0.430834504
3,10,37,0.419025782
3,11,37,0.403163593
3,12,37,0.313362668
3,13,37,0.273215567
3,14,37,0.261770978
3,15,37,0.326349229
3,16,37,0.21507199
3,17,37,0.186578922
3,18,37,0.199331654
3,19,37,0.121883028
3,20,37,0.062648967
3,21,37,0.007948587
3,22,37,-0.075141247
3,23,37,0.058654992
3,24,37,-0.178362588
3,25,37,-0.159893736
3,26,37,0.632710711
4,1,37,-0.231726837
4,2,37,-0.46015826
4,3,37,-0.601700554
4,4,37,-0.679738497
4,5,37,-0.830333223
4,6,37,-0.83860934
4,7,37,-0.907302105
4,8,37,-0.797635458
4,9,37,-0.972184974
4,10,37,-0.924746788
4,11,37,-0.797051843
4,12,37,-0.853293365
4,13,37,-0.979648162
4,14,37,-0.974107665
4,15,37,-0.526013013
4,16,37,-1.030766901
4,17,37,-0.770891141
4,18,37,-0.959857821
4,19,37,-1.366394118
4,20,37,-0.845177142
4,21,37,-0.809557408
4,22,37,-1.318019862
4,23,37,-1.555545702
4,24,37,-1.108432185
4,25,37,-1.186178026
4,27,37,-1.456040287
4,28,37,-1.225386144
4,29,37,-0.588653161
4,35,37,-0.597856396
1,4,36,2.334882964
1,5,36,1.986854463
1,10,36,1.762386891
1,13,36,1.747869357
1,15,36,1.576614551
1,16,36,1.651533602
1,17,36,1.658754287
1,19,36,1.653603084
1,20,36,1.44472591
1,25,36,0.939356726
1,29,36,1.284636586
1,30,36,1.392158205
2,1,36,2.15136575
2,2,36,1.884604433
2,3,36,1.682852062
2,4,36,1.567249693
2,5,36,1.483420231
2,6,36,1.387622985
2,7,36,1.322108741
2,8,36,1.297581363
2,9,36,1.240215391
2,10,36,1.162564526
2,11,36,1.038251635
2,12,36,1.052621838
2,13,36,1.092290056
2,14,36,1.039779009
2,15,36,1.035254897
2,16,36,0.990338306
2,17,36,0.983066946
2,18,36,0.903617911
2,19,36,0.883188025
2,20,36,0.929506566
2,21,36,0.888685393
2,22,36,0.89057632
2,23,36,0.934526821
2,24,36,0.790275919
2,25,36,0.870205544
2,26,36,0.878294109
2,27,36,0.637544896
2,29,36,0.746401481
2,30,36,0.806247891
3,1,36,1.606368625
3,2,36,1.179691312
3,3,36,0.990889355
3,4,36,0.838143769
3,5,36,0.687738227
3,6,36,0.583214991
3,7,36,0.500848956
3,8,36,0.464142134
3,9,36,0.365871173
3,10,36,0.361764708
3,11,36,0.278997024
3,12,36,0.238198105
3,13,36,0.157327762
3,14,36,0.135295464
3,15,36,0.045743895
3,16,36,0.108375002
3,17,36,0.121630868
3,18,36,-0.054877312
3,19,36,0.167892801
3,20,36,0.043993172
3,21,36,0.206253026
3,22,36,-0.149027558
3,23,36,-0.22109788
3,24,36,0.030471295
3,32,36,-0.436475395
4,1,36,-0.305286049
4,2,36,-0.530870624
4,3,36,-0.661027184
4,4,36,-0.652666083
4,5,36,-0.877624149
4,6,36,-0.989903849
4,7,36,-0.948234784
4,8,36,-1.14381026
4,9,36,-0.991127336
4,10,36,-1.052530034
4,11,36,-1.033565424
4,12,36,-0.829537986
4,13,36,-1.085551775
4,14,36,-1.075999434
4,15,36,-1.187764406
4,16,36,-1.118101705
4,17,36,-1.061856097
4,18,36,-0.944488429
4,19,36,-1.077266544
4,20,36,-1.005231935
4,21,36,-1.279227082
4,22,36,-1.394935941
4,23,36,-1.566710043
4,24,36,0.130064055
4,28,36,-1.337378978
4,33,36,-1.46879826
4,37,36,-1.628550861
1,5,35,2.219220063
1,10,35,1.688409596
1,14,35,1.703967485
1,15,35,1.440118814
1,16,35,1.530020012
1,17,35,1.619514596
1,20,35,1.413456374
1,25,35,1.331468619
1,30,35,1.168501922
2,1,35,1.956659517
2,2,35,1.676747527
2,3,35,1.605835151
2,4,35,1.456164818
2,5,35,1.433003305
2,6,35,1.323480149
2,7,35,1.256001431
2,8,35,1.191194842
2,9,35,1.163956473
2,10,35,1.088637505
2,11,35,1.006520368
2,12,35,1.034336419
2,13,35,0.955389981
2,14,35,0.961082176
2,15,35,0.950283898
2,16,35,0.870429719
2,17,35,0.898033238
2,18,35,0.898751775
2,19,35,0.829419828
2,20,35,0.799963426
2,21,35,0.772151661
2,23,35,0.844832312
2,24,35,0.759823369
2,25,35,0.873272414
2,27,35,0.662004258
2,29,35,0.526794383
3,1,35,1.493886508
3,2,35,1.104922847
